Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,HAS_INVALID_NAME
477f3dee-5a4b-0f03-917a-b1fc9e9d3110,1918-11-27,1987-03-19,999-62-9622,S99980175,X75065545X,Mr.,Philip,Boyer,,,S,white,nonhispanic,M,North Plymouth  Massachusetts  US,233 Cronin Park Apt 77,Northbridge,Massachusetts,Worcester County,,42.1736717963885,-71.6460644500609,2833057.4675,18578.3025,False
ce1b17d2-15ee-aa1c-bdd1-8be89ba22acf,2005-03-25,,999-89-9961,S99925286,UNKNOWN,,Caleb,Lind,,,,white,nonhispanic,M,Plymouth  Massachusetts  US,870 Beer Approach,Westport,Massachusetts,Bristol County,,41.5725517993467,-71.0344651293345,432170.0725,1176.1575,False
8b75c459-60b7-ff60-9ef5-74f64131beda,1945-03-18,,999-40-1955,S99989584,X89182371X,Ms.,Marilyn,Zieme,,,S,white,nonhispanic,F,Boston  Massachusetts  US,691 Wolf Ville Unit 36,Marlborough,Massachusetts,Middlesex County,01752,42.3980820478495,-71.5148319754474,3384385.2775,1175746.1125,False
20ea49a4-8c7e-5df6-b505-d00366fb774a,1965-12-07,,999-55-7372,S99965293,X88272581X,Mr.,Isaac,Davis,,,M,white,nonhispanic,M,Waltham  Massachusetts  US,1022 Rice Highlands Apt 24,Kingston,Massachusetts,Plymouth County,02364,42.0253950268942,-70.7714276517604,2145428.465,15836.535,False
5ca89081-9140-56a3-7aea-e831160b357b,1939-03-12,,999-97-3859,S99918083,X5134158X,Mrs.,Lenora,Cartwright,,Macejkovic424,M,white,nonhispanic,F,Concord  Massachusetts  US,623 Bogisich Trace,Montague,Massachusetts,Franklin County,,42.5615933110755,-72.5181948872576,2940746.635,334402.555,False
2a577eb8-be79-318c-3ef8-b34f96032748,1916-03-28,2012-01-22,999-16-3009,S99929791,X59564854X,Mr.,Manuel,Gusikowski,,,M,black,nonhispanic,M,Chelsea  Massachusetts  US,931 Schultz Path,Springfield,Massachusetts,Hampden County,01108,42.1456654273019,-72.5966639444502,2385693.527,526407.223,False
f31882d0-db01-facc-d7b5-1c62134441d7,2020-02-22,,999-77-4592,UNKNOWN,UNKNOWN,,Israel,Koepp,,,,white,nonhispanic,M,Leominster  Massachusetts  US,1059 Baumbach Run,Salem,Massachusetts,Essex County,,42.4865684327781,-70.9058479702494,5989.7515,5885.2785,False
f9b25fb8-133c-51c3-96f7-34ffb1c872ec,2001-10-12,,999-36-4259,S99968879,X79244631X,Ms.,Kizzy,Lubowitz,,,,asian,nonhispanic,F,Braintree  Massachusetts  US,445 Hilpert Lane Unit 53,Dedham,Massachusetts,Norfolk County,02026,42.2503411841824,-71.1585132816993,1374329.17,29505.84,False
546ab430-0ad8-54a3-9247-85caadb762d1,1939-04-03,,999-85-3209,S99972145,X4730123X,Mr.,Mitchell,Harber,,,S,other,nonhispanic,M,Riyadh  Riyadh  SA,781 Fay Passage Apt 85,Mashpee,Massachusetts,Barnstable County,,41.6623674917507,-70.4953303397491,341748.3675,547168.9825,False
144e80cf-0e24-0958-e987-0afc0339b98e,1996-01-11,2000-09-11,999-97-9118,UNKNOWN,UNKNOWN,,Perry,Zulauf,,,,white,nonhispanic,M,Cologne  North Rhine-Westphalia  DE,364 Konopelski Manor Unit 56,Hudson,Massachusetts,Middlesex County,,42.3607616450668,-71.5504127143695,151882.8075,1309.0425,False
dcdd1094-9e05-e734-aaee-0c7e971d9a1a,1969-10-08,,999-89-4400,S99941827,X55303487X,Mrs.,Ellen,Parker,,MacGyver246,M,black,nonhispanic,F,Spencer  Massachusetts  US,920 Mann Quay Apt 68,Wilbraham,Massachusetts,Hampden County,,42.0953602787043,-72.4295038727607,1670546.895,111897.775,False
123a2225-13bc-8bd7-2868-0245cb02856d,1983-03-10,,999-73-3691,S99922818,X84833266X,Mrs.,Amy,Prosacco,,Marks830,M,white,nonhispanic,F,Larissa  Larissa Prefecture  GR,1075 Kuhn Common,Forestdale,Massachusetts,Barnstable County,02644,41.7204886042078,-70.4831395919194,1191195.7435,294123.6265,False
1d751b54-8ff3-4fe6-91df-751a230c94d7,1996-01-11,,999-11-1093,S99919782,X70124016X,Mr.,Stanford,Stracke,,,,white,nonhispanic,M,Berlin  Berlin  DE,384 Rodriguez Station,Hudson,Massachusetts,Middlesex County,01749,42.3899870500126,-71.5308844209719,714863.7825,20.1374999999999,False
156a959f-4abb-e935-3703-c8c6672ba3b0,1942-03-08,1999-06-13,999-43-6923,S99979622,X82260724X,Mr.,Craig,Pfeffer,,,M,asian,nonhispanic,M,Quincy  Massachusetts  US,1011 Graham Plaza,Boston,Massachusetts,Suffolk County,02108,42.3604062235581,-71.0575595743683,2227037.8275,2224.4025,False
a7b1578d-868c-9f64-e678-0f218c65d3e8,1942-09-06,2021-01-14,999-42-3944,S99913091,X77990701X,Ms.,Judi,Russel,,,S,white,nonhispanic,F,Chelsea  Massachusetts  US,793 Bogan Meadow Suite 76,North Adams,Massachusetts,Berkshire County,01247,42.6675729593211,-73.1107177040608,2116009.326,101649.644,False
2f1a1fb8-99d1-31f5-eb7f-e829a968f2f2,1918-11-27,2007-03-26,999-62-7836,S99936398,X9082222X,Mr.,Leonardo,Carter,,,S,white,nonhispanic,M,Randolph  Massachusetts  US,982 Yost Glen Unit 2,Northbridge,Massachusetts,Worcester County,,42.1169867954979,-71.6278913216659,2453724.994,94174.836,False
a376547d-1986-deaf-47cf-746bf9ca2165,1951-09-21,,999-56-9822,S99986759,X8003943X,Mr.,Miguel,Schneider,,,M,white,nonhispanic,M,Taunton  Massachusetts  US,497 Farrell Ramp,Hampden,Massachusetts,Hampden County,,42.0323514830508,-72.3996429701412,1861630.6825,38604.8675,False
0749ff0b-23c0-f210-932f-9f603ea64724,1976-08-23,,999-81-5732,S99913244,X76965090X,Mr.,Hank,Reichert,,,M,asian,nonhispanic,M,Hong Kong  Hong Kong Special Administrative Region  CN,783 Wehner Camp Unit 45,Melrose,Massachusetts,Middlesex County,,42.4656728994302,-71.06919076566,1121188.4325,20.1374999999999,False
1636e185-4774-0f3a-d34c-ccde4026abe1,1916-03-28,2002-08-27,999-28-7565,S99980165,X4958206X,Mr.,Chong,Jakubowski,,,M,black,nonhispanic,M,Sudbury  Massachusetts  US,1011 Hudson Camp,Springfield,Massachusetts,Hampden County,01109,42.0587326832868,-72.5829091452032,2118887.0445,84066.2155,False
ae590ac7-640b-17b5-724f-497ff3cb346f,2018-04-22,,999-56-5545,UNKNOWN,UNKNOWN,,Tynisha,Abbott,,,,white,nonhispanic,F,Norton  Massachusetts  US,1061 Toy Brook,Boston,Massachusetts,Suffolk County,02467,42.4067034143233,-71.0862834264057,11880.636,12172.084,False
b34c8073-3e54-6f3a-42c0-914b6cbcc3a2,1960-03-30,2008-07-02,999-92-2100,S99987793,X71929579X,Mr.,Eddie,Beier,,,M,white,nonhispanic,M,Leominster  Massachusetts  US,872 Herzog Esplanade Unit 90,Leominster,Massachusetts,Worcester County,01420,42.5408134449237,-71.8034689437363,1177263.5225,37824.3375,False
c45f3bc4-82f5-dddb-0131-a8636d9c4564,1947-12-01,,999-36-8749,S99978258,X53257915X,Mrs.,Lea,Will,,Labadie908,M,white,nonhispanic,F,Lanesborough  Massachusetts  US,129 Kshlerin Rapid,Brookline,Massachusetts,Norfolk County,02467,42.3809674495173,-71.0872067279813,2214298.703,878342.467,False
f6a7e98f-a5ca-f52d-1b65-4c548570d8bc,1989-07-25,,999-18-7726,S99942477,X38657478X,Mr.,Hubert,Dickinson,,,M,white,nonhispanic,M,Palermo  Sicily  IT,199 Hirthe Vista,Cordaville,Massachusetts,Worcester County,,42.2583922421772,-71.4850507236034,1466723.08,167516.46,False
845a3922-0b68-9036-172a-57b58f1ff684,1918-11-27,1980-02-10,999-64-4165,S99940106,X80838570X,Mr.,Rocco,Rempel,,,M,white,nonhispanic,M,Swampscott  Massachusetts  US,949 Beahan Crossroad Suite 95,Northbridge,Massachusetts,Worcester County,,42.1646729808573,-71.6378292903347,1661035.2675,13527.6225,False
ef6d75b4-afc6-70c0-2767-27468cb3c243,1942-09-06,2015-08-29,999-91-6200,S99937294,X17185392X,Mrs.,Neta,Morar,,Hermiston71,M,white,nonhispanic,F,Boston  Massachusetts  US,1037 Dare Promenade,North Adams,Massachusetts,Berkshire County,,42.6564767598624,-73.1162473558009,1248341.824,28194.206,False
987453c3-b90f-a21e-08b8-3e940923c52b,1942-03-08,,999-98-4125,S99967782,X55258708X,Mr.,Mathew,O'Conner,,,M,asian,nonhispanic,M,Brookline  Massachusetts  US,767 Green Track Apt 63,Boston,Massachusetts,Suffolk County,02203,42.2565722220429,-71.1599775990669,1976438.806,62866.424,False
582bf373-c5f4-2e6c-b924-e5b2bb2e102a,1999-04-04,,999-97-3412,S99953398,X18120872X,Mr.,Sandy,Raynor,,,,white,nonhispanic,M,Brockton  Massachusetts  US,1086 Jones Meadow Suite 87,Quincy,Massachusetts,Norfolk County,02169,42.2043736612532,-71.0453752929709,560371.375,328.725,False
0f3fd5c2-7b2c-c3a7-a8da-9598c37470e2,1960-03-30,2021-08-05,999-50-5690,S99939728,X35462142X,Mr.,Kelley,Lockman,,,M,white,nonhispanic,M,Lowell  Massachusetts  US,205 Larkin Fort Apt 15,Leominster,Massachusetts,Worcester County,01453,42.5203377554048,-71.7906411874421,1626747.2075,35679.5625,False
92ac9466-ca08-9efb-58e4-131a5f3e178e,1952-06-19,,999-79-9079,S99991047,X72577860X,Mrs.,Miki,Gerhold,,Farrell962,M,white,nonhispanic,F,Leicester  Massachusetts  US,302 Kirlin Haven,Falmouth,Massachusetts,Barnstable County,02540,41.5502365400196,-70.5863546096048,2464649.461,678768.129,False
98ec589f-fec6-99ea-8c69-4df45c0b3a77,1971-08-10,,999-93-7640,S99994334,X25119407X,Mr.,Brice,Ferry,,,M,white,nonhispanic,M,Williamstown  Massachusetts  US,229 Hauck Meadow,Malden,Massachusetts,Middlesex County,,42.4692429796388,-71.0665285764854,1455497.0625,1222.8075,False
25e8dac5-c8bc-3dc7-d319-140d1da359c1,2001-07-05,,999-46-3344,S99913641,X9384607X,Ms.,Donetta,Bradtke,,,,white,nonhispanic,F,Saugus  Massachusetts  US,187 Conroy Rapid Apt 25,Worcester,Massachusetts,Worcester County,01606,42.264034242339,-71.8234976101243,1411949.4125,2459.4375,False
4acf924f-c7c9-e748-fbeb-d68681b510de,1992-10-10,,999-64-6067,S99983348,X78594125X,Mr.,Emilio,Partida,,,M,white,hispanic,M,Bayamon  Puerto Rico  PR,576 Kuhic Light Unit 91,Chelsea,Massachusetts,Suffolk County,,42.4489601973625,-71.0172095063808,724926.475,717.495,False
75769925-0611-20c3-f2fe-51d0e4a2901a,2012-05-05,,999-89-5371,UNKNOWN,UNKNOWN,,Von,Botsford,,,,white,nonhispanic,M,Waltham  Massachusetts  US,1029 Schuppe Spur Apt 92,Westfield,Massachusetts,Hampden County,01086,42.1853682236677,-72.7373647006188,30850.365,25086.935,False
e544e83b-edb5-ff7e-d31a-f4d40ee884d6,2011-07-14,,999-81-1213,UNKNOWN,UNKNOWN,,José Emilio,Niño,,,,white,hispanic,M,Port-au-Prince  Haiti  HT,1082 Mohr Well Apt 29,Worcester,Massachusetts,Worcester County,01606,42.2813174255709,-71.7414565322712,23130.422,768.588,False
e37d530a-3b67-0a3c-0da4-ed338900d916,1998-09-26,,999-77-2739,S99938080,X72561865X,Mr.,Rodrick,Douglas,,,,white,nonhispanic,M,Granby  Massachusetts  US,828 Prohaska Trafficway,Sharon,Massachusetts,Norfolk County,,42.1454066644041,-71.1595801589433,601715.88,0.0,False
94866a7e-4ee3-a5a7-5109-6642068d6a14,1982-08-28,,999-84-9774,S99973886,X86601649X,Mrs.,Cruz,Okuneva,,Gorczany269,M,white,nonhispanic,F,Framingham  Massachusetts  US,614 Becker Ranch Suite 91,Revere,Massachusetts,Suffolk County,02151,42.3717729639,-71.0144853176158,1564013.095,129254.915,False
edf82168-489f-1b3e-c1da-5956c19f4520,1942-09-06,2007-03-25,999-70-7755,S99997228,X37090678X,Mrs.,Nieves,Flatley,,Gutkowski940,M,white,nonhispanic,F,Boston  Massachusetts  US,255 Rosenbaum Quay Unit 39,North Adams,Massachusetts,Berkshire County,01247,42.6321340529453,-73.148750341115,1115079.5645,222629.9255,False
1d9b5400-8fdc-1e8b-8f5c-546cc85383c3,1970-11-06,,999-53-8188,S99960863,X17208128X,Mr.,Angel,Jacobi,,,S,white,nonhispanic,M,Auburn  Massachusetts  US,362 Schaden Mews Unit 68,Cambridge,Massachusetts,Middlesex County,02138,42.3992035709778,-71.055885234037,1316977.805,1526.955,False
342ba36d-53c8-1154-3876-fe69bf5e8225,1960-03-30,,999-15-4286,S99979342,X64817457X,Mr.,Jayson,Ryan,,,S,white,nonhispanic,M,Quincy  Massachusetts  US,1025 Gerhold Street Unit 93,Leominster,Massachusetts,Worcester County,01453,42.5100570498769,-71.8188916863735,2286319.1975,2877.7725,False
4ad26ca0-a43f-700f-6190-9f61154c6de0,1981-11-19,,999-14-8706,S99979088,X86661679X,Mr.,Warren,Cruickshank,,,M,white,nonhispanic,M,Sharon  Massachusetts  US,545 Turner Extension Unit 30,Waltham,Massachusetts,Middlesex County,,42.4113842242792,-71.2900973890195,989836.625,10542.165,False
95dd641e-8d91-91c7-9986-ab400aba1fa5,2010-02-05,,999-50-4617,UNKNOWN,UNKNOWN,,Mel,Labadie,,,,white,nonhispanic,M,Northbridge  Massachusetts  US,116 Rau Stravenue Unit 3,Watertown,Massachusetts,Middlesex County,02472,42.3570423819893,-71.1753595175573,299111.17,131.22,False
0898d650-cebe-426f-01c4-5ddf8b68ef6a,1918-11-27,,999-87-6658,S99960817,X31916231X,Mr.,Mary,Macejkovic,,,M,white,nonhispanic,M,Abington  Massachusetts  US,162 Goyette Loaf Unit 2,Northbridge,Massachusetts,Worcester County,,42.1406937363572,-71.635175295186,2454997.8345,319148.5555,False
194c23d2-5e47-f9e1-9716-77c19aa167b3,2017-01-02,,999-80-9682,UNKNOWN,UNKNOWN,,Mohamed,Mann,,,,white,nonhispanic,M,Braintree  Massachusetts  US,464 Kling Village Unit 94,Woburn,Massachusetts,Middlesex County,,42.4393477190221,-71.1658873412802,117299.7925,2534.1375,False
5457eec5-b284-85e6-9c6c-1817a211c98f,1976-02-08,,999-96-7344,S99955861,X25587791X,Mrs.,Iola,Volkman,,Turcotte120,M,white,nonhispanic,F,Clinton  Massachusetts  US,139 Effertz Ville,Westborough,Massachusetts,Worcester County,01581,42.2982501876033,-71.5750251772059,1305566.3005,191499.9695,False
16374251-beab-44f9-ac53-faece4e66bc2,2017-11-17,,999-42-4182,UNKNOWN,UNKNOWN,,Cyrus,Schuster,,,,white,nonhispanic,M,Barnstable  Massachusetts  US,855 Luettgen Well,Boston,Massachusetts,Suffolk County,02199,42.3071167146537,-71.1049552380899,77405.46,523.08,False
e6178711-3936-e332-814d-19d8851e314d,1916-03-28,,999-41-3558,S99989909,X49468139X,Mr.,Warren,Ullrich,,,M,black,nonhispanic,M,Westfield  Massachusetts  US,612 Weber Green,Springfield,Massachusetts,Hampden County,01020,42.1106583824417,-72.5238450654905,3175190.412,13562280.328,False
9e3f000c-d04d-ac28-0571-81b6af1e9fba,1986-12-27,,999-21-3731,S99937149,X87772178X,Mrs.,Mallory,Lynch,,Witting912,M,black,nonhispanic,F,Boston  Massachusetts  US,525 Gusikowski Ville,Boston,Massachusetts,Suffolk County,02210,42.3802606147707,-71.1453957123712,1174441.37,385346.54,False
8fe59ada-2e62-232f-f602-1fa6315a36ad,1967-02-28,,999-56-1318,S99972315,X51062786X,Mr.,Lon,Wyman,,,M,white,nonhispanic,M,Salem  Massachusetts  US,801 West Camp Suite 96,Peabody,Massachusetts,Essex County,01940,42.526554594091,-71.0399691194789,1480824.175,639.405,False
eabceccb-fd23-1253-2037-dee4fa41fbd5,2014-04-01,,999-34-5087,UNKNOWN,UNKNOWN,,Alene,Hermann,,,,asian,nonhispanic,F,Boston  Massachusetts  US,1049 Haag Walk,Oxford,Massachusetts,Worcester County,01540,42.113800128759,-71.8606753182525,196757.6,131.22,False
7381821c-e681-03e2-1f4d-14519b51ea6f,2009-06-05,,999-85-7713,UNKNOWN,UNKNOWN,,Vance,Ernser,,,,white,nonhispanic,M,Southbridge  Massachusetts  US,949 Beer Club Unit 47,Winchendon,Massachusetts,Worcester County,01475,42.7130872136768,-72.0550112425249,304660.4,1467.15,False
11c26def-8343-b989-96e8-dbd27e79d54e,1942-09-06,,999-21-8572,S99925254,X2413452X,Ms.,Galina,Beatty,,,S,white,nonhispanic,F,Winthrop  Massachusetts  US,776 Towne Boulevard Suite 58,North Adams,Massachusetts,Berkshire County,01247,42.6258525923959,-73.0731708428296,1103313.653,5401.997,False
4ca51bbc-dd89-0142-9c53-1a8453a5bddd,1996-09-09,,999-78-4984,S99992464,X55795565X,Mr.,Sebastian,Zulauf,,,,asian,nonhispanic,M,Brookline  Massachusetts  US,823 Gislason Skyway,Quincy,Massachusetts,Norfolk County,02171,42.2719526119021,-70.9809286297221,1385034.545,15703.005,False
81271fc1-f27b-4a6a-49ca-f8d0ba9a55fb,1980-04-04,,999-92-6357,S99976512,X18262071X,Mr.,Lavern,Gerlach,,,M,white,nonhispanic,M,Boston  Massachusetts  US,736 Bernhard Neck Unit 88,Lowell,Massachusetts,Middlesex County,01852,42.6649605763951,-71.3484843443024,1039098.9225,17297.8575,False
e260a0f6-8ab1-d483-cb3d-2093241b635f,1949-10-13,,999-86-3238,S99998556,X26142438X,Mrs.,So,Ferry,,Goodwin327,M,white,nonhispanic,F,Chelsea  Massachusetts  US,1043 Pollich Parade,Raynham,Massachusetts,Bristol County,,41.916774878518,-71.0466162420258,2732926.8745,552523.6355,False
f9e8b3e4-1c3f-c662-a310-516d338ee41a,1951-09-18,2009-02-04,999-23-8389,S99916160,X62111982X,Mr.,Morris,Kuhlman,,,M,white,nonhispanic,M,Pembroke  Massachusetts  US,669 Stokes Lane,Worcester,Massachusetts,Worcester County,01604,42.3997940800004,-71.7817913482606,1446443.93,115.5,False
41998d9e-8d92-3272-1252-cabbd55696a6,1956-05-17,,999-20-7028,S99951275,X13452901X,Mrs.,Debora,Conn,,Thiel172,M,white,nonhispanic,F,Stockbridge  Massachusetts  US,329 Schaden Glen Suite 86,Cambridge,Massachusetts,Middlesex County,02472,42.4087411506769,-71.1809946475533,1329362.67,0.0,False
c4292552-ab46-dd25-c7ee-61596965f2e2,1965-09-09,2021-05-15,999-94-2808,S99931890,X60373192X,Mr.,Jermaine,McClure,,,S,white,nonhispanic,M,Malden  Massachusetts  US,413 Kulas Camp,Wellesley,Massachusetts,Norfolk County,,42.2574943704275,-71.2598567898509,2198969.1925,17472.1875,False
751b24b6-7d65-fcee-0f58-b4144dc8ddbc,1951-01-21,1996-09-01,999-82-7698,S99925064,X59145510X,Mrs.,Charline,Cronin,,Ankunding277,M,white,nonhispanic,F,Andover  Massachusetts  US,915 Macejkovic Forge,Weymouth,Massachusetts,Norfolk County,02190,42.2876654684227,-70.9451005173661,1550597.137,613074.643,False
deaba6f9-a6ec-218f-6dc7-207a210885dd,1963-01-17,,999-58-4732,S99993840,X66548114X,Mr.,Kurtis,Hoppe,,,M,black,nonhispanic,M,Somerset  Massachusetts  US,497 Kuhlman Corner,Wareham,Massachusetts,Plymouth County,,41.7391085520883,-70.7389331497599,1451465.245,20513.085,False
1274aab1-2191-3796-dd29-d1f7f919d63c,1960-08-21,2019-04-21,999-38-5329,S99965498,X89851091X,Mr.,Elwood,Lindgren,,,M,white,nonhispanic,M,Chelsea  Massachusetts  US,985 Walsh Trace,Lynn,Massachusetts,Essex County,01901,42.494646275223,-70.9812648242492,1681101.645,58469.565,False
5919a110-2ed3-1f03-1e41-36245a92f6a2,1951-09-18,2006-12-05,999-47-1617,S99936511,X1633067X,Mr.,Grady,Rutherford,,,M,white,nonhispanic,M,Amherst  Massachusetts  US,869 Zieme Course Suite 28,Worcester,Massachusetts,Worcester County,01583,42.2867159701564,-71.8163263418135,2544960.4425,38449.5675,False
dee615ed-08f1-976e-1576-a2b2fd2dcfa0,1946-07-18,2014-02-26,999-98-6803,S99967248,X36658663X,Mr.,Mariano,Metz,,,M,white,nonhispanic,M,Boston  Massachusetts  US,950 Rogahn Spur,Fairhaven,Massachusetts,Bristol County,,41.6115420316168,-70.8679046464793,222412.842,237883.458,False
9fe87de4-271d-0775-9319-858ac7f42a6f,1948-02-06,,999-92-1290,S99922900,X50179804X,Mr.,Freddie,Erdman,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,436 Jacobi Promenade,Plymouth,Massachusetts,Plymouth County,,41.8846531040687,-70.6623819283229,3008861.4455,371335.0245,False
b44c935b-8498-871d-454c-df0785874753,1953-06-26,2008-07-04,999-86-9982,S99979427,X21597875X,Ms.,Avis,Ankunding,,,S,white,nonhispanic,F,Boston  Massachusetts  US,467 Okuneva Corner,Falmouth,Massachusetts,Barnstable County,02540,41.5557295045862,-70.5818954277738,2075033.4225,290993.9075,False
85b3245b-919c-7552-8ab3-8fa82a35b178,1978-06-07,,999-65-4601,S99972629,X22540862X,Mrs.,Ulrike,Bauch,,Orn563,M,white,nonhispanic,F,Worcester  Massachusetts  US,600 Wyman Promenade Unit 60,Watertown,Massachusetts,Middlesex County,02472,42.4013667718813,-71.1307718464469,2306240.129,405128.221,False
53124209-6f60-0773-61ea-6580dc46b994,1965-09-09,,999-39-5632,S99925278,X23401194X,Mr.,Herbert,Renner,,,M,white,nonhispanic,M,Weweantic  Massachusetts  US,421 Lindgren Alley,Wellesley,Massachusetts,Norfolk County,,42.3293444991162,-71.2418048374443,1419447.4625,10368.6375,False
20553b9e-2375-883a-0d5c-ba8ff4eceb1c,1960-08-21,,999-49-8102,S99920076,X69263274X,Mr.,Miquel,Hettinger,,,S,white,nonhispanic,M,North Scituate  Massachusetts  US,141 Herman Parade Suite 48,Lynn,Massachusetts,Essex County,01940,42.4889691099506,-70.9983648586782,1511611.9075,525.4725,False
aeabbc7e-1f5f-91fe-ac34-52c1ceca0b6b,1951-01-21,,999-72-2913,S99996168,X42579767X,Mrs.,Claire,Lakin,,Kris249,M,white,nonhispanic,F,Sunderland  Massachusetts  US,579 McClure Estate Suite 93,Weymouth,Massachusetts,Norfolk County,02188,42.2683189380659,-70.9102844209979,2381836.3025,966123.2875,False
a01f3f38-11eb-bf6b-02b6-26b8c38c6a0f,1999-04-07,,999-35-4669,S99913274,X68097435X,Ms.,Mallory,Hills,,,,white,nonhispanic,F,Brookline  Massachusetts  US,804 Conroy Burg Apt 71,Wellesley,Massachusetts,Norfolk County,02482,42.2972221388057,-71.320863042553,571997.085,21363.645,False
0f14bd45-9faa-6216-31b1-d46e7f73d4fe,1970-03-15,,999-17-7415,S99983253,X41264183X,Mr.,Aurelio,Wehner,,,M,white,nonhispanic,M,Franklin  Massachusetts  US,480 Keeling Gardens Unit 16,Lynn,Massachusetts,Essex County,01902,42.4392282279281,-70.9362941074179,1386164.3925,4276.0575,False
cfe18543-90e5-87d3-7ab3-f4cf60850cc1,1946-07-18,,999-33-9812,S99942538,X54233582X,Mr.,Esteban,Moore,,,M,white,nonhispanic,M,Stoneham  Massachusetts  US,316 Veum Crossroad Unit 31,Fairhaven,Massachusetts,Bristol County,,41.6147438683045,-70.8843765071697,260317.4955,135289.4145,False
a3ccbf19-ad9a-7ae1-b926-ba3b0543fe1b,1951-09-18,,999-60-4264,S99920951,X3535542X,Mr.,Jesse,Senger,,,M,white,nonhispanic,M,Spencer  Massachusetts  US,554 Greenfelder Trailer,Worcester,Massachusetts,Worcester County,01610,42.2172865859205,-71.7859276988319,1874298.4055,100902.9745,False
4b54af52-ee73-f8d0-beef-7c3d292b4ec6,1953-06-26,,999-47-2568,S99960415,X8198014X,Mrs.,Amee,Hessel,,Bahringer146,M,white,nonhispanic,F,Fitchburg  Massachusetts  US,727 Yost Drive,Falmouth,Massachusetts,Barnstable County,,41.5924930333192,-70.6648460013591,2981806.1675,942535.7625,False
ddb90603-4bab-3548-62b4-b3e98e309448,1977-02-05,,999-44-9903,S99971360,X81699269X,Mrs.,Tillie,Legros,,Torp761,M,asian,nonhispanic,F,Sturbridge  Massachusetts  US,766 Boyle Frontage road,Littleton,Massachusetts,Middlesex County,,42.5606632133428,-71.5373851697552,1421803.236,184197.804,False
3aeeb943-ef6a-cbdd-b356-46c3af0cb805,1949-12-22,,999-54-7377,S99945875,X71990104X,Mr.,Chris,Wisozk,,,S,white,nonhispanic,M,Sudbury  Massachusetts  US,242 Legros Knoll,Plymouth,Massachusetts,Plymouth County,02360,41.9197421865726,-70.583445566739,1831095.96,58250.47,False
6243fe0e-167e-8fb0-58b1-a87b1090443e,2013-03-15,,999-54-4844,UNKNOWN,UNKNOWN,,Madge,Jones,,,,white,nonhispanic,F,Arlington  Massachusetts  US,411 Gulgowski Byway,Whitman,Massachusetts,Plymouth County,,42.0956664809135,-70.9493575862231,219017.14,209.01,False
81a92922-827e-bc33-f4af-69c383f4cf13,1980-10-28,2014-12-09,999-69-5447,S99974503,X56858701X,Mr.,Don,Nitzsche,,,M,black,nonhispanic,M,Brockton  Massachusetts  US,1090 Schaefer View,Boston,Massachusetts,Suffolk County,02124,42.245354772316,-71.0832956341181,813675.1625,17177.7675,False
67107cd9-d6ed-6020-e1c2-a16e8e613242,1938-11-17,,999-54-1634,S99934155,X10101321X,Mrs.,Sierra,Marquardt,,Hintz995,M,white,nonhispanic,F,Dracut  Massachusetts  US,721 Raynor Corner Suite 73,Plainville,Massachusetts,Norfolk County,,42.0340108102091,-71.349481173172,731902.291,952928.109,False
8206bd63-5dd4-cf3e-a29b-baa65e9a9429,1970-04-22,,999-56-1158,S99923975,X50334491X,Ms.,Anja,Jakubowski,,,S,white,nonhispanic,F,Methuen  Massachusetts  US,657 Haley Neck Suite 93,Greenfield,Massachusetts,Franklin County,,42.6637723977743,-72.558844391603,2627885.0325,15042.4875,False
d515a84c-6dce-4070-8794-d59b7c5cf2ca,2011-10-27,,999-64-1316,UNKNOWN,UNKNOWN,,Jeff,Wehner,,,,white,nonhispanic,M,Framingham  Massachusetts  US,1088 Hirthe Orchard Suite 25,Melrose,Massachusetts,Middlesex County,,42.4729587943803,-71.1012270615434,272386.39,56.2199999999999,False
2a48a5b5-97d4-63df-1172-524a47bc49b5,1966-11-06,,999-95-4766,S99945285,X85319795X,Mrs.,Emilie,Nader,,Moore224,M,white,nonhispanic,F,Uxbridge  Massachusetts  US,857 Kris Wall Unit 89,Yarmouth,Massachusetts,Barnstable County,,41.6430767782153,-70.2200850886755,2648660.183,949640.287,False
d3e4ad8c-11f2-14cf-28be-e4400b6caff1,1980-10-28,,999-11-5944,S99937538,X48999201X,Mr.,Merlin,Paucek,,,S,black,nonhispanic,M,Northborough  Massachusetts  US,901 Volkman Plaza Unit 68,Boston,Massachusetts,Suffolk County,02152,42.2748729680392,-71.0370402349444,1669415.95,0.0,False
25314ff5-8aa4-e3c1-e3d1-8947945764b8,1966-12-08,,999-16-5355,S99975355,X5703905X,Mrs.,Macie,O'Connell,,Leffler128,M,white,nonhispanic,F,Holden  Massachusetts  US,304 Deckow Glen,Norton,Massachusetts,Bristol County,,41.9712593541,-71.1928770358509,2213963.9775,24390.8925,False
